classe,page,de,en
7,157,lächeln; (das) Lächeln,smile
7,157,"Busch, Strauch",bush
7,157,plötzlich,suddenly
7,157,Nase,nose
7,157,voll; voller …,full (of …)
7,157,(ein)fangen,catch / caught / caught
7,157,Licht; Lampe,light
7,157,Büro,office
7,157,Fuchs,fox
7,157,Mund; (Tier) Schnauze,mouth
7,157,"ruhig, still, leise",quiet
7,157,parken,park (a car)
7,157,aufschreiben,write down / wrote / written
7,157,Mutter,mother
7,157,"Menschen, die Müll zurücklassen",people who leave rubbish
7,157,Artikel,article
7,157,"(etwas wohin) tun, legen, stellen, stecken; er hat getan, gelegt, gestellt, gesteckt",put: he has put
7,157,Vordergrund,foreground
7,157,Hintergrund,background
7,157,Pferd,horse
7,157,überall(hin),everywhere
7,157,"meistens, normalerweise",usually
7,157,ideal,ideal
7,157,(um)ziehen (nach),move (to)
7,157,Onkel,uncle
7,157,klein,little
7,157,Opa,grandad
7,157,nan,ChatGPT fragen
