classe,page,de,en
Klasse 6 G-Kurs,172,Was stimmt nicht mit …?,What’s wrong with …?
Klasse 6 G-Kurs,172,krank,ill
Klasse 6 G-Kurs,172,(Schule) schwänzen,skive (infml)
Klasse 6 G-Kurs,172,vielleicht,maybe
Klasse 6 G-Kurs,172,herausfinden,"find out, simple past: found out"
Klasse 6 G-Kurs,172,Kopfschmerzen haben,have a headache
Klasse 6 G-Kurs,172,"beunruhigt sein, besorgt sein (wegen)",be worried (about)
Klasse 6 G-Kurs,172,Ich habe Halsschmerzen. / Mir tut der Hals weh.,I have a sore throat.
Klasse 6 G-Kurs,172,Hals,throat
Klasse 6 G-Kurs,172,Ich habe Fieber.,I have a temperature.
Klasse 6 G-Kurs,172,Temperatur; Fieber,temperature
Klasse 6 G-Kurs,172,"Arzt/Ärztin, Doktor/in",doctor
Klasse 6 G-Kurs,172,heute Morgen/Nachmittag/Abend,this morning/afternoon/evening
Klasse 6 G-Kurs,172,Schlaf,sleep
Klasse 6 G-Kurs,172,du solltest,you should
Klasse 6 G-Kurs,172,du solltest nicht,you shouldn’t
Klasse 6 G-Kurs,172,anhalten; stehen bleiben; aufhören (mit),stop
Klasse 6 G-Kurs,172,schlafen,"sleep, simple past: slept"
Klasse 6 G-Kurs,172,"heiß, warm",hot
Klasse 6 G-Kurs,172,Mir ist nicht danach.,I don’t feel like it.
Klasse 6 G-Kurs,172,"läuten, klingeln","ring, simple past: rang"
Klasse 6 G-Kurs,172,enttäuscht,disappointed
Klasse 6 G-Kurs,172,"Kätzchen, junge Katze",kitten
Klasse 6 G-Kurs,172,"erzählen (von), berichten (über)","tell (about), simple past: told"
Klasse 6 G-Kurs,172,(Telefon-)Anruf,phone call (oft auch kurz: call)
