classe,page,de,en
9,165,"Mappe, Ordner",folder
9,165,"fast, beinahe",almost
9,165,schmutzig,dirty
9,165,Sessel,armchair
9,165,Depression(en),depression
9,165,Schulden,debts (pl)
9,165,es war mir peinlich,I was embarrassed
9,165,sehr unordentlich,in a mess
9,165,Jugendklub,youth club
9,165,"genau, exakt",exact
9,165,"Kapitän/in, Mannschaftsführer/in",captain
9,165,Schauspieler/in,actor
9,165,erfolgreich,successful
9,165,"Gespräch, Unterhaltung",conversation
9,165,was man tun und lassen sollte,dos and don’ts
9,165,einander die Hände schütteln,"shake hands, shook hands, shaken"
9,165,(Warte-)Schlange,queue
9,165,Screenshot (Abbildung einer Bildschirmanzeige),screenshot
9,165,Bildschirm,screen
9,165,,ChatGPT fragen
