classe,page,de,en
9,174,Hallo. / Servus.,Hello.
9,174,"Freut mich, dich/euch/Sie kennenzulernen.",Nice to meet you.
9,174,"nett, schön",nice
9,174,kennenlernen; (sich) treffen,(to) meet
9,174,du; dich; dir; ihr; euch; Sie; Ihnen,you
9,174,ich bin,I’m (= I am)
9,174,hungrig,hungry
9,174,vorsichtig,careful
9,174,eine Möwe,a seagull
9,174,es ist (bei Sachen und Tieren auch: er ist; sie ist),it’s (= it is)
9,174,"der, die, das",the
9,174,Wie heißt du? (wörtlich: Was ist dein Name?),What’s your name?
9,174,das Jahr; der Jahrgang,year
9,174,alt,old
9,174,Wie alt bist du?,How old are you?
9,174,Wo kommst du her?,Where are you from?
9,174,mögen,(to) like
9,174,der Fußball,football
9,174,du bist; ihr seid; Sie sind,you’re (= you are)
9,174,danke (schön),"thank you, thanks"
9,174,die Farbe,colour
9,174,und,and
9,174,richtig,right
9,174,False,wrong
9,174,Und du? / Was ist mit dir?,What about you?
9,174,die Klasse; der Unterricht; der Kurs,class
9,174,auch,too
9,174,Tschüs.,Bye.
9,174,Auf Wiedersehen. / Servus.,Goodbye.
9,174,der Urlaub; die Ferien,holiday(s)
9,174,auf dem Bild,in the picture
9,174,"die Mama, die Mutti",mum
9,174,"der Papa, der Vati",dad
9,174,Leos Mama/Mutti,Leo’s mum
9,174,das Tier,animal
9,174,das Getränk,drink
9,174,"das Ding, die Sache",thing
9,174,essen; fressen,(to) eat
9,174,Dinge zum Essen,things to eat
9,174,"andere(r, s)",other
9,174,hier; hierher,here
9,174,ich kann … sehen,I can see…
9,174,ich kann … nicht sehen,I can’t (= cannot) see …
9,174,sich erinnern an; daran denken; nicht vergessen,(to) remember
9,174,der Hund,dog
9,174,Wie geht’s? / Wie geht es dir/euch/Ihnen?,How are you?
9,174,Mir/Leo geht es gut.,I’m fine. / Leo is fine.
9,174,ich bin nicht …; ich bin kein/e …,I’m not …
9,174,so gut,so good
9,174,über mich/dich/...,about me/you/...
9,174,mein/e,my
9,174,das Lieblingstier,favourite animal
9,174,es ist … / es gibt …,there’s (= there is)
9,174,es sind … / es gibt …,there are
9,174,die Katze,cat
9,174,ein Elefant,an elephant
9,174,das Pferd,horse
9,174,der Löwe,lion
9,174,der Affe,monkey
9,174,der Papagei,parrot
9,174,die Schlange,snake
9,174,"der Fisch, die Fische","fish, pl fish"
9,174,das Hobby,hobby
9,174,der Sport; die Sportart,sport
9,174,(sich etwas) anhören; zuhören,(to) listen (to)
9,174,die Musik,music
9,174,zeichnen,(to) draw
9,174,tanzen,(to) dance
9,174,schwimmen,(to) swim
9,174,das Foto,photo
9,174,Fotos machen,(to) take photos
9,174,"lieben, sehr mögen",(to) love
9,174,Ich mag Fußball nicht. / Ich mag keinen Fußball.,I don’t like football.
9,174,die Gitarre,guitar
9,174,das Fahrrad,bike
9,174,"die (Schirm-)Mütze, die Kappe",cap
9,174,die Kette,chain
9,174,das Buch,book
9,174,"das Handy, das Telefon",phone
9,174,der (Tret-)Roller,scooter
9,174,klein,small
9,174,neu,new
9,174,groß,big
9,174,"dies; diese(r, s)",this
9,174,das Gold; goldfarben,gold
9,174,das Silber; silberfarben,silver
9,174,mit; bei,with
9,174,lesen,(to) read
9,174,"(etwas wohin) tun, legen, stellen, stecken",(to) put
9,174,"der Hut, die Mütze",hat
9,174,singen,(to) sing
