classe,page,de,en
9,171,sich wohlfühlen (bei/mit),be/feel comfortable (with)
9,171,digital,digital
9,171,bis (zu),up to
9,171,(An-)Gewohnheit,habit
9,171,wenige,few
9,171,allgemein,general
9,171,Argument; Streit,argument
9,171,Schluss(folgerung),conclusion
9,171,hassen,hate
9,171,arrogant,arrogant
9,171,posten (im Internet veröffentlichen),post
9,171,deprimierend,depressing
9,171,Künstler/in,artist
9,171,Selbstporträt,self-portrait
9,171,auf jeden Fall; ganz bestimmt,definitely
9,171,Kopf,head
9,171,Zahn,"tooth, pl teeth"
9,171,auf jn. zielen (jn. als Zielgruppe haben/wählen); jn. ins Visier nehmen,target sb.
9,171,,ChatGPT fragen
